MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/21/2023 17:35:03,1.17.0,Bandit,11,4.14,nan,15,10,40,Left,Right,1,0,0.1,0.2,nan.1,nan.2,1.17
10/10/2023 14:31:00,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,0.0,1.0,0.0,0.0,,,0.72,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:31,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.18,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:43,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,0.41,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:49,1.17.0,Bandit,11.0,3.85,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,0.01,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:52,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:53,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.53,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:57,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.23,,,,,,,,,,,,,,,,,,
10/10/2023 14:34:11,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.25,,,,,,,,,,,,,,,,,,
10/10/2023 14:36:31,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.14,,,,,,,,,,,,,,,,,,
10/10/2023 14:40:05,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:40:20,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,0.25,,,,,,,,,,,,,,,,,,
10/10/2023 14:40:23,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,0.24,,,,,,,,,,,,,,,,,,
10/10/2023 14:40:33,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:40:34,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,0.27,,,,,,,,,,,,,,,,,,
10/10/2023 14:41:23,1.17.0,Bandit,11.0,3.87,1.0,15.0,10.0,40.0,Pellet,Right,0.0,1.0,1.0,0.0,Timed_out,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:41:27,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,1.0,1.0,1.0,1.0,,,0.14,,,,,,,,,,,,,,,,,,
10/10/2023 14:46:20,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Left,Right,2.0,1.0,1.0,1.0,,,0.09,,,,,,,,,,,,,,,,,,
10/10/2023 14:46:25,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:46:48,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,2.0,2.0,1.0,1.0,,,0.14,,,,,,,,,,,,,,,,,,
10/10/2023 14:47:46,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,2.0,3.0,1.0,1.0,,,0.12,,,,,,,,,,,,,,,,,,
10/10/2023 14:49:09,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,3.0,3.0,1.0,1.0,,,0.12,,,,,,,,,,,,,,,,,,
10/10/2023 14:49:12,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,3.0,3.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:49:14,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:49:14,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:56:05,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,3.0,4.0,1.0,1.0,,,0.16,,,,,,,,,,,,,,,,,,
10/10/2023 14:56:08,1.17.0,Bandit,11.0,3.86,1.0,15.0,10.0,40.0,Pellet,Right,3.0,4.0,2.0,1.0,0.75,884.0,,,,,,,,,,,,,,,,,,,
10/10/2023 14:56:45,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,3.0,5.0,2.0,2.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 14:56:50,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,3.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:56:51,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,3.0,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:57:42,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,4.0,5.0,2.0,2.0,,,0.19,,,,,,,,,,,,,,,,,,
10/10/2023 15:00:16,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,5.0,5.0,2.0,2.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 15:00:19,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,5.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:00:20,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,5.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:01:20,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Left,Right,6.0,5.0,2.0,2.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 15:01:46,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,6.0,6.0,2.0,2.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 15:01:48,1.17.0,Bandit,11.0,3.87,1.0,15.0,10.0,40.0,Pellet,Right,6.0,6.0,3.0,2.0,0.37,341.0,,,,,,,,,,,,,,,,,,,
10/10/2023 15:02:15,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,6.0,7.0,3.0,3.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 15:02:20,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,6.0,7.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:02:24,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,6.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:02:24,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,6.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:11:39,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,7.0,7.0,3.0,3.0,,,0.24,,,,,,,,,,,,,,,,,,
10/10/2023 15:17:59,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,8.0,7.0,3.0,3.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 15:22:59,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Left,Right,9.0,7.0,3.0,3.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 15:24:19,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,10.0,7.0,3.0,3.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 15:24:21,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,10.0,7.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:31:31,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Left,Right,11.0,7.0,3.0,3.0,,,0.33,,,,,,,,,,,,,,,,,,
10/10/2023 15:36:31,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,11.0,8.0,3.0,3.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 15:36:33,1.17.0,Bandit,11.0,3.87,2.0,15.0,10.0,40.0,Pellet,Right,11.0,8.0,4.0,3.0,0.25,2085.0,,,,,,,,,,,,,,,,,,,
10/10/2023 15:46:01,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,12.0,8.0,4.0,4.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 16:09:15,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,12.0,9.0,4.0,4.0,,,0.27,,,,,,,,,,,,,,,,,,
10/10/2023 16:17:55,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,12.0,10.0,4.0,4.0,,,0.17,,,,,,,,,,,,,,,,,,
10/10/2023 16:18:00,1.17.0,Bandit,11.0,3.86,3.0,15.0,10.0,40.0,Pellet,Right,12.0,10.0,5.0,4.0,0.18,2486.0,,,,,,,,,,,,,,,,,,,
10/10/2023 16:18:26,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,12.0,11.0,5.0,5.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 16:18:28,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,12.0,11.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:18:28,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,12.0,11.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:18:28,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,12.0,11.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:18:29,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,12.0,11.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:18:33,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,12.0,11.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 16:26:18,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,12.0,12.0,5.0,5.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 16:26:20,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,12.0,12.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:01:43,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,12.0,13.0,5.0,5.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 17:01:44,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,12.0,13.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:01:45,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,12.0,13.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:36,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,12.0,14.0,5.0,5.0,,,0.17,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:39,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,12.0,14.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:41,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,12.0,14.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:02:49,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,12.0,15.0,5.0,5.0,,,0.03,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:27,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,12.0,16.0,5.0,5.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:29,1.17.0,Bandit,11.0,3.85,,15.0,10.0,40.0,RightinTimeout,Right,12.0,16.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:31,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,12.0,16.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:34,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,12.0,16.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:40,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,12.0,17.0,5.0,5.0,,,0.03,,,,,,,,,,,,,,,,,,
10/10/2023 17:03:43,1.17.0,Bandit,11.0,3.86,2.0,15.0,10.0,40.0,Pellet,Right,12.0,17.0,6.0,5.0,0.19,2744.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:04:05,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,12.0,18.0,6.0,6.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 17:04:09,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,12.0,18.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:04:11,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,12.0,18.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:04:37,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Left,Right,13.0,18.0,6.0,6.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:05,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,19.0,6.0,6.0,,,0.09,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:07,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,19.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:08,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,19.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:10,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,13.0,19.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:11,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,13.0,19.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:18,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,Right,Right,13.0,20.0,6.0,6.0,,,0.27,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:20,1.17.0,Bandit,11.0,3.87,2.0,15.0,10.0,40.0,Pellet,Right,13.0,20.0,7.0,6.0,0.12,157.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:50,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,21.0,7.0,7.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:47,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,22.0,7.0,7.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:50,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,13.0,22.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:50,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,13.0,22.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:51,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,22.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:55,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,22.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:56,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,22.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:56,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,22.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:03,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,23.0,7.0,7.0,,,0.22,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:05,1.17.0,Bandit,11.0,3.86,2.0,15.0,10.0,40.0,Pellet,Right,13.0,23.0,8.0,7.0,0.06,105.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:29,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,24.0,8.0,8.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:51,1.17.0,Bandit,11.0,3.86,2.0,15.0,10.0,40.0,Pellet,Right,13.0,24.0,9.0,8.0,17.53,46.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:09:37,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,25.0,9.0,9.0,,,0.42,,,,,,,,,,,,,,,,,,
10/10/2023 17:10:06,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,26.0,9.0,9.0,,,0.24,,,,,,,,,,,,,,,,,,
10/10/2023 17:10:11,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,LeftinTimeOut,Right,13.0,26.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:42:50,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,27.0,9.0,9.0,,,1.39,,,,,,,,,,,,,,,,,,
10/10/2023 17:42:51,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,27.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:42:52,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,27.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:52:52,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,28.0,9.0,9.0,,,0.72,,,,,,,,,,,,,,,,,,
10/10/2023 17:52:56,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,28.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:52:57,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,28.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:52:57,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,28.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:52:58,1.17.0,Bandit,11.0,3.85,,15.0,10.0,40.0,RightinTimeout,Right,13.0,28.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:01,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,28.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:01,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,28.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:01,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,28.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:02,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,28.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:08,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,29.0,9.0,9.0,,,0.69,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:11,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,29.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:13,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,29.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:13,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,29.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:14,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,29.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:14,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,29.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:14,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,29.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:53:17,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,29.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:48,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,30.0,9.0,9.0,,,0.21,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:49,1.17.0,Bandit,11.0,3.87,,15.0,10.0,40.0,RightinTimeout,Right,13.0,30.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:51,1.17.0,Bandit,11.0,3.85,,15.0,10.0,40.0,RightinTimeout,Right,13.0,30.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:51,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,30.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:51,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,30.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:52,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,30.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:56,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,13.0,30.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:58,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,30.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:01:59,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,30.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:02:04,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,31.0,9.0,9.0,,,0.39,,,,,,,,,,,,,,,,,,
10/10/2023 18:02:07,1.17.0,Bandit,11.0,3.85,,15.0,10.0,40.0,RightinTimeout,Right,13.0,31.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:02:07,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,31.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:02:08,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,31.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:02:11,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,LeftinTimeOut,Right,13.0,31.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 18:10:13,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,32.0,9.0,9.0,,,0.09,,,,,,,,,,,,,,,,,,
10/10/2023 18:10:17,1.17.0,Bandit,11.0,3.86,2.0,15.0,10.0,40.0,Pellet,Right,13.0,32.0,10.0,9.0,0.12,3686.0,,,,,,,,,,,,,,,,,,,
10/10/2023 18:10:40,1.17.0,Bandit,11.0,3.85,,15.0,10.0,40.0,Right,Right,13.0,33.0,10.0,10.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 18:10:43,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,33.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:10:50,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,33.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:10:50,1.17.0,Bandit,11.0,3.85,,15.0,10.0,40.0,RightinTimeout,Right,13.0,33.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:10:54,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,Right,Right,13.0,34.0,10.0,10.0,,,0.63,,,,,,,,,,,,,,,,,,
10/10/2023 18:10:59,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,34.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:11:00,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,34.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:11:00,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,34.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:11:00,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,34.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:11:01,1.17.0,Bandit,11.0,3.86,,15.0,10.0,40.0,RightinTimeout,Right,13.0,34.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
