MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/21/2023 17:30:21,1.17.0,Bandit,18,4.20,nan,15,10,40,Right,Right.1,0,1,0.1,0.2,nan.1,nan.2,0.10
10/10/2023 14:47:36,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,0.0,1.0,0.0,0.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 14:48:49,1.17.0,Bandit,18.0,3.9,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:51:06,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftWithPellet,Right,0.0,1.0,0.0,0.0,,,0.17,,,,,,,,,,,,,,,,,,
10/10/2023 14:51:08,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightWithPellet,Right,0.0,1.0,0.0,0.0,,,0.09,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:54,1.17.0,Bandit,18.0,3.9,3.0,15.0,10.0,40.0,Pellet,Right,0.0,1.0,1.0,0.0,Timed_out,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:56,1.17.0,Bandit,18.0,3.9,,15.0,10.0,40.0,Left,Right,1.0,1.0,1.0,1.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,1.0,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:53:53,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,2.0,1.0,1.0,1.0,,,0.12,,,,,,,,,,,,,,,,,,
10/10/2023 14:59:10,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,3.0,1.0,1.0,1.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 14:59:33,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,4.0,1.0,1.0,1.0,,,0.23,,,,,,,,,,,,,,,,,,
10/10/2023 14:59:56,1.17.0,Bandit,18.0,3.9,4.0,15.0,10.0,40.0,Pellet,Right,4.0,1.0,2.0,1.0,17.08,422.0,,,,,,,,,,,,,,,,,,,
10/10/2023 15:00:14,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,5.0,1.0,2.0,2.0,,,0.17,,,,,,,,,,,,,,,,,,
10/10/2023 15:00:16,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,5.0,1.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:04:28,1.17.0,Bandit,18.0,3.9,,15.0,10.0,40.0,Right,Right,5.0,2.0,2.0,2.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 15:12:04,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,6.0,2.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:13:00,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,7.0,2.0,2.0,2.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 15:14:47,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,8.0,2.0,2.0,2.0,,,0.16,,,,,,,,,,,,,,,,,,
10/10/2023 15:14:56,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,8.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:14:57,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,8.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:14:58,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,8.0,2.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:14:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,8.0,3.0,2.0,2.0,,,0.01,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:01,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,8.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:03,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,8.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:04,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,8.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:05,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,8.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:05,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,8.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:07,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,8.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:07,1.17.0,Bandit,18.0,3.9,,15.0,10.0,40.0,RightinTimeout,Right,8.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:09,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,8.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:09,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,8.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:13,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,9.0,3.0,2.0,2.0,,,0.29,,,,,,,,,,,,,,,,,,
10/10/2023 15:15:14,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,9.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:18:45,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,9.0,4.0,2.0,2.0,,,0.18,,,,,,,,,,,,,,,,,,
10/10/2023 15:18:47,1.17.0,Bandit,18.0,3.89,2.0,15.0,10.0,40.0,Pellet,Right,9.0,4.0,3.0,2.0,0.69,1131.0,,,,,,,,,,,,,,,,,,,
10/10/2023 15:20:34,1.17.0,Bandit,18.0,3.9,,15.0,10.0,40.0,Left,Right,10.0,4.0,3.0,3.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 15:21:54,1.17.0,Bandit,18.0,3.9,,15.0,10.0,40.0,Left,Right,11.0,4.0,3.0,3.0,,,0.17,,,,,,,,,,,,,,,,,,
10/10/2023 15:27:45,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,12.0,4.0,3.0,3.0,,,0.2,,,,,,,,,,,,,,,,,,
10/10/2023 15:27:48,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,12.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 15:31:04,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,13.0,4.0,3.0,3.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 15:32:56,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,14.0,4.0,3.0,3.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 15:40:44,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,15.0,4.0,3.0,3.0,,,0.2,,,,,,,,,,,,,,,,,,
10/10/2023 15:47:40,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,16.0,4.0,3.0,3.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:34,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,17.0,4.0,3.0,3.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 15:49:38,1.17.0,Bandit,18.0,3.89,2.0,15.0,10.0,40.0,Pellet,Right,17.0,4.0,4.0,3.0,1.70,1851.0,,,,,,,,,,,,,,,,,,,
10/10/2023 16:02:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,18.0,4.0,4.0,4.0,,,0.03,,,,,,,,,,,,,,,,,,
10/10/2023 16:03:21,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,19.0,4.0,4.0,4.0,,,0.78,,,,,,,,,,,,,,,,,,
10/10/2023 16:03:40,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,20.0,4.0,4.0,4.0,,,0.18,,,,,,,,,,,,,,,,,,
10/10/2023 16:03:43,1.17.0,Bandit,18.0,3.89,2.0,15.0,10.0,40.0,Pellet,Right,20.0,4.0,5.0,4.0,0.75,845.0,,,,,,,,,,,,,,,,,,,
10/10/2023 16:04:33,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,21.0,4.0,5.0,5.0,,,0.31,,,,,,,,,,,,,,,,,,
10/10/2023 16:08:16,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,22.0,4.0,5.0,5.0,,,0.12,,,,,,,,,,,,,,,,,,
10/10/2023 16:37:04,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,23.0,4.0,5.0,5.0,,,0.44,,,,,,,,,,,,,,,,,,
10/10/2023 16:37:07,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,23.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:04:53,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,24.0,4.0,5.0,5.0,,,0.35,,,,,,,,,,,,,,,,,,
10/10/2023 17:04:57,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,24.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:05:12,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,25.0,4.0,5.0,5.0,,,0.56,,,,,,,,,,,,,,,,,,
10/10/2023 17:05:16,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,25.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:05:17,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,25.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:05:19,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,25.0,4.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:05:21,1.17.0,Bandit,18.0,3.88,,15.0,10.0,40.0,RightinTimeout,Right,25.0,4.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:05:23,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,25.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:05:32,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,26.0,4.0,5.0,5.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 17:05:35,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,26.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:07,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,27.0,4.0,5.0,5.0,,,0.42,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:12,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,27.0,4.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:16,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,27.0,4.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:16,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,27.0,4.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:17,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,27.0,4.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:17,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,27.0,4.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:23,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,27.0,5.0,5.0,5.0,,,0.43,,,,,,,,,,,,,,,,,,
10/10/2023 17:06:27,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,27.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:07,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,28.0,5.0,5.0,5.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:09,1.17.0,Bandit,18.0,3.89,1.0,15.0,10.0,40.0,Pellet,Right,28.0,5.0,6.0,5.0,0.19,3806.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:36,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,29.0,5.0,6.0,6.0,,,0.22,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:41,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,29.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:43,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,29.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:46,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,29.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:48,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:50,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:50,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:51,1.17.0,Bandit,18.0,3.9,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:51,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:52,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:53,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:54,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:55,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:55,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:55,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:56,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:56,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:57,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:07:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,6.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:02,1.17.0,Bandit,18.0,3.9,,15.0,10.0,40.0,Right,Right,29.0,7.0,6.0,6.0,,,0.45,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:05,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,7.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:09,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,7.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:10,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,7.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:10,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,7.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:10,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,7.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:11,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,7.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:12,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,7.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:13,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,7.0,6.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:20,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,29.0,8.0,6.0,6.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 17:08:24,1.17.0,Bandit,18.0,3.89,2.0,15.0,10.0,40.0,Pellet,Right,29.0,8.0,7.0,6.0,0.12,75.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:09:05,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,29.0,9.0,7.0,7.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 17:09:07,1.17.0,Bandit,18.0,3.89,1.0,15.0,10.0,40.0,Pellet,Right,29.0,9.0,8.0,7.0,0.44,43.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:09:40,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,29.0,10.0,8.0,8.0,,,0.23,,,,,,,,,,,,,,,,,,
10/10/2023 17:09:42,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,10.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:09:42,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,10.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:09:43,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,29.0,10.0,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:10:49,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,30.0,10.0,8.0,8.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 17:10:51,1.17.0,Bandit,18.0,3.88,1.0,15.0,10.0,40.0,Pellet,Right,30.0,10.0,9.0,8.0,0.18,104.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:24,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,31.0,10.0,9.0,9.0,,,0.22,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:31,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,31.0,10.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:44,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,32.0,10.0,9.0,9.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 17:11:46,1.17.0,Bandit,18.0,3.89,1.0,15.0,10.0,40.0,Pellet,Right,32.0,10.0,10.0,9.0,0.50,55.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:12:18,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,33.0,10.0,10.0,10.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 17:52:54,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,34.0,10.0,10.0,10.0,,,0.01,,,,,,,,,,,,,,,,,,
10/10/2023 17:52:56,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,34.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:05,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,35.0,10.0,10.0,10.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:42,1.17.0,Bandit,18.0,3.88,,15.0,10.0,40.0,Left,Right,36.0,10.0,10.0,10.0,,,0.03,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:50,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,10.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:50,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,10.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:50,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,10.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:51,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,10.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:52,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,10.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:52,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,10.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:53,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,10.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:57,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,36.0,11.0,10.0,10.0,,,0.29,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,11.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,11.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:56:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,11.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:57:00,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,11.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:57:00,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,11.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:57:05,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,11.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:57:05,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,36.0,11.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:57:06,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,36.0,11.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:57:08,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,36.0,11.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:57:12,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,37.0,11.0,10.0,10.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 17:57:14,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,37.0,11.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 17:58:28,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,38.0,11.0,10.0,10.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 18:04:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,39.0,11.0,10.0,10.0,,,0.86,,,,,,,,,,,,,,,,,,
10/10/2023 18:31:33,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Left,Right,40.0,11.0,10.0,10.0,,,1.07,,,,,,,,,,,,,,,,,,
10/10/2023 18:31:40,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,40.0,11.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 18:31:49,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,LeftinTimeOut,Right,40.0,11.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 18:31:55,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,Right,Right,40.0,12.0,10.0,10.0,,,0.16,,,,,,,,,,,,,,,,,,
10/10/2023 18:31:59,1.17.0,Bandit,18.0,3.89,,15.0,10.0,40.0,RightinTimeout,Right,40.0,12.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
