MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/15/2023 11:10:41,1.17.0,Bandit,4,4.18,nan,15,10,40,Right,Right.1,0,1,0.1,0.2,nan.1,nan.2,0.06
10/10/2023 14:22:04,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,1.0,0.0,0.0,0.0,,,0.22,,,,,,,,,,,,,,,,,,
10/10/2023 14:22:34,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,2.0,0.0,0.0,0.0,,,0.62,,,,,,,,,,,,,,,,,,
10/10/2023 14:23:46,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Right,Right,2.0,1.0,0.0,0.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 14:24:12,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,3.0,1.0,0.0,0.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:26:53,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,Right,Right,3.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:27:00,1.17.0,Bandit,4.0,4.17,2.0,15.0,10.0,40.0,Pellet,Right,3.0,2.0,1.0,0.0,3.06,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:28:06,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,4.0,2.0,1.0,1.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 14:29:04,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Right,Right,4.0,3.0,1.0,1.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:31:49,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,LeftWithPellet,Right,4.0,3.0,1.0,1.0,,,0.17,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:17,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightWithPellet,Right,4.0,3.0,1.0,1.0,,,0.28,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:30,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,LeftWithPellet,Right,4.0,3.0,1.0,1.0,,,0.26,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:46,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightWithPellet,Right,4.0,3.0,1.0,1.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 14:32:48,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightWithPellet,Right,4.0,3.0,1.0,1.0,,,0.43,,,,,,,,,,,,,,,,,,
10/10/2023 14:33:23,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightWithPellet,Right,4.0,3.0,1.0,1.0,,,0.14,,,,,,,,,,,,,,,,,,
10/10/2023 14:33:48,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,LeftWithPellet,Right,4.0,3.0,1.0,1.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 14:36:50,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,LeftWithPellet,Right,4.0,3.0,1.0,1.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 14:38:09,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,LeftWithPellet,Right,4.0,3.0,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,
10/10/2023 14:38:14,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,LeftWithPellet,Right,4.0,3.0,1.0,1.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 14:43:22,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightWithPellet,Right,4.0,3.0,1.0,1.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 14:43:34,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightWithPellet,Right,4.0,3.0,1.0,1.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:43:41,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,LeftWithPellet,Right,4.0,3.0,1.0,1.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 14:43:51,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightWithPellet,Right,4.0,3.0,1.0,1.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:43:54,1.17.0,Bandit,4.0,4.18,1.0,15.0,10.0,40.0,Pellet,Right,4.0,3.0,2.0,1.0,Timed_out,1014.0,,,,,,,,,,,,,,,,,,,
10/10/2023 14:45:17,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Right,Right,4.0,4.0,2.0,2.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 14:45:18,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,4.0,4.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:45:19,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,4.0,4.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:45:26,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,4.0,4.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:45:26,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,4.0,4.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:46:02,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,5.0,4.0,2.0,2.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 14:47:08,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,6.0,4.0,2.0,2.0,,,0.15,,,,,,,,,,,,,,,,,,
10/10/2023 14:47:19,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,LeftinTimeOut,Right,6.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 14:47:21,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,7.0,4.0,2.0,2.0,,,0.31,,,,,,,,,,,,,,,,,,
10/10/2023 14:51:49,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,8.0,4.0,2.0,2.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:18,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Right,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:19,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:20,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:22,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:22,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:23,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:23,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:23,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:25,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:26,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:26,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:27,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,8.0,5.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:33,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Right,Right,8.0,6.0,2.0,2.0,,,0.69,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:34,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightDuringDispense,Right,8.0,6.0,2.0,2.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:38,1.17.0,Bandit,4.0,4.17,3.0,15.0,10.0,40.0,Pellet,Right,8.0,6.0,3.0,2.0,0.48,524.0,,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:51,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,Right,Right,8.0,7.0,3.0,3.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 14:52:54,1.17.0,Bandit,4.0,4.17,1.0,15.0,10.0,40.0,Pellet,Right,8.0,7.0,4.0,3.0,0.85,16.0,,,,,,,,,,,,,,,,,,,
10/10/2023 14:53:36,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Right,Right,8.0,8.0,4.0,4.0,,,0.27,,,,,,,,,,,,,,,,,,
10/10/2023 14:58:41,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightWithPellet,Right,8.0,8.0,4.0,4.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 14:58:42,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,RightWithPellet,Right,8.0,8.0,4.0,4.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 14:58:51,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightWithPellet,Right,8.0,8.0,4.0,4.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 14:59:20,1.17.0,Bandit,4.0,4.18,,15.0,10.0,40.0,LeftWithPellet,Right,8.0,8.0,4.0,4.0,,,0.16,,,,,,,,,,,,,,,,,,
10/10/2023 15:09:51,1.17.0,Bandit,4.0,4.18,2.0,15.0,10.0,40.0,Pellet,Right,8.0,8.0,5.0,4.0,Timed_out,1017.0,,,,,,,,,,,,,,,,,,,
10/10/2023 15:19:23,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,8.0,9.0,5.0,5.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 15:23:46,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Left,Right,9.0,9.0,5.0,5.0,,,0.27,,,,,,,,,,,,,,,,,,
10/10/2023 15:26:11,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,Right,Right,9.0,10.0,5.0,5.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 15:29:38,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightWithPellet,Right,9.0,10.0,5.0,5.0,,,0.13,,,,,,,,,,,,,,,,,,
10/10/2023 15:34:00,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,LeftWithPellet,Right,9.0,10.0,5.0,5.0,,,0.11,,,,,,,,,,,,,,,,,,
10/10/2023 15:35:43,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,LeftWithPellet,Right,9.0,10.0,5.0,5.0,,,0.06,,,,,,,,,,,,,,,,,,
10/10/2023 17:13:25,1.17.0,Bandit,4.0,4.16,1.0,15.0,10.0,40.0,Pellet,Right,9.0,10.0,6.0,5.0,Timed_out,7414.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:17,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Left,Right,10.0,10.0,6.0,6.0,,,0.1,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:19,1.17.0,Bandit,4.0,4.16,2.0,15.0,10.0,40.0,Pellet,Right,10.0,10.0,7.0,6.0,0.18,54.0,,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:52,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,10.0,11.0,7.0,7.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:53,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:57,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:57,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:58,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:58,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:58,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:59,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:14:59,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:15:00,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:15:00,1.17.0,Bandit,4.0,4.17,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:15:00,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:15:01,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,10.0,11.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 17:15:06,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Left,Right,11.0,11.0,7.0,7.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 18:16:17,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,12.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:43:54,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,13.0,7.0,7.0,,,0.36,,,,,,,,,,,,,,,,,,
10/10/2023 18:43:56,1.17.0,Bandit,4.0,4.16,1.0,15.0,10.0,40.0,Pellet,Right,11.0,13.0,8.0,7.0,0.54,5377.0,,,,,,,,,,,,,,,,,,,
10/10/2023 18:44:19,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,14.0,8.0,8.0,,,0.04,,,,,,,,,,,,,,,,,,
10/10/2023 18:44:21,1.17.0,Bandit,4.0,4.16,2.0,15.0,10.0,40.0,Pellet,Right,11.0,14.0,9.0,8.0,0.06,25.0,,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:04,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,15.0,9.0,9.0,,,0.28,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:32,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,16.0,9.0,9.0,,,0.85,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:35,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:36,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:36,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:36,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:37,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:37,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:37,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:38,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:38,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:38,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:39,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:39,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:39,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:40,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:40,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:40,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:41,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:42,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,16.0,9.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:57,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,17.0,9.0,9.0,,,0.35,,,,,,,,,,,,,,,,,,
10/10/2023 18:45:59,1.17.0,Bandit,4.0,4.16,1.0,15.0,10.0,40.0,Pellet,Right,11.0,17.0,10.0,9.0,0.42,98.0,,,,,,,,,,,,,,,,,,,
10/10/2023 18:46:19,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,18.0,10.0,10.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 18:46:38,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,19.0,10.0,10.0,,,0.42,,,,,,,,,,,,,,,,,,
10/10/2023 18:46:42,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,LeftinTimeOut,Right,11.0,19.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/10/2023 18:47:08,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,20.0,10.0,10.0,,,0.41,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:06,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,21.0,10.0,10.0,,,0.08,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:08,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:09,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:09,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:09,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:10,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:10,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:12,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:12,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:13,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:13,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,21.0,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:26,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,22.0,10.0,10.0,,,0.03,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:27,1.17.0,Bandit,4.0,4.16,2.0,15.0,10.0,40.0,Pellet,Right,11.0,22.0,11.0,10.0,0.06,4048.0,,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:43,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,23.0,11.0,11.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 19:53:56,1.17.0,Bandit,4.0,4.16,2.0,15.0,10.0,40.0,Pellet,Right,11.0,23.0,12.0,11.0,9.01,29.0,,,,,,,,,,,,,,,,,,,
10/10/2023 19:54:22,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,24.0,12.0,12.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 19:54:24,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,24.0,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:54:25,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,24.0,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:54:25,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,24.0,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:54:25,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,24.0,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:54:26,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,RightinTimeout,Right,11.0,24.0,12.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 19:55:10,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,25.0,12.0,12.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 19:55:12,1.17.0,Bandit,4.0,4.16,1.0,15.0,10.0,40.0,Pellet,Right,11.0,25.0,13.0,12.0,0.30,76.0,,,,,,,,,,,,,,,,,,,
10/10/2023 19:55:34,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,26.0,13.0,13.0,,,0.05,,,,,,,,,,,,,,,,,,
10/10/2023 19:55:49,1.17.0,Bandit,4.0,4.16,2.0,15.0,10.0,40.0,Pellet,Right,11.0,26.0,14.0,13.0,10.74,37.0,,,,,,,,,,,,,,,,,,,
10/10/2023 20:47:45,1.17.0,Bandit,4.0,4.16,,15.0,10.0,40.0,Right,Right,11.0,27.0,14.0,14.0,,,0.02,,,,,,,,,,,,,,,,,,
10/10/2023 20:47:49,1.17.0,Bandit,4.0,4.16,2.0,15.0,10.0,40.0,Pellet,Right,11.0,27.0,15.0,14.0,0.97,3120.0,,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:11,1.17.0,Bandit,4.0,4.16,,15.0,65.0,35.0,Right,Left,11.0,28.0,15.0,0.0,,,0.07,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:13,1.17.0,Bandit,4.0,4.16,,15.0,65.0,35.0,RightinTimeout,Left,11.0,28.0,15.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:13,1.17.0,Bandit,4.0,4.16,,15.0,65.0,35.0,RightinTimeout,Left,11.0,28.0,15.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:14,1.17.0,Bandit,4.0,4.16,,15.0,65.0,35.0,RightinTimeout,Left,11.0,28.0,15.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:14,1.17.0,Bandit,4.0,4.16,,15.0,65.0,35.0,RightinTimeout,Left,11.0,28.0,15.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:14,1.17.0,Bandit,4.0,4.16,,15.0,65.0,35.0,RightinTimeout,Left,11.0,28.0,15.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
10/10/2023 20:48:15,1.17.0,Bandit,4.0,4.16,,15.0,65.0,35.0,RightinTimeout,Left,11.0,28.0,15.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
