MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,10/21/2023 17:29:03,1.17.0,Bandit,21,4.18,nan,15,10,40,Left,Right,1,0,0.1,0.2,nan.1,nan.2,0.11
10/13/2023 19:21:45,1.17.0,Bandit,21.0,3.69,,15.0,90.0,60.0,Right,Left,282.0,315.0,274.0,4.0,,,0.14,,,,,,,,,,,,,,,,,,
10/13/2023 19:21:51,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,RightinTimeout,Left,282.0,315.0,274.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 19:21:53,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,RightinTimeout,Left,282.0,315.0,274.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 19:21:56,1.17.0,Bandit,21.0,3.69,,15.0,90.0,60.0,LeftinTimeOut,Left,282.0,315.0,274.0,4.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 19:22:00,1.17.0,Bandit,21.0,3.69,,15.0,90.0,60.0,Left,Left,283.0,315.0,274.0,4.0,,,0.33,,,,,,,,,,,,,,,,,,
10/13/2023 19:22:01,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,LeftDuringDispense,Left,283.0,315.0,274.0,4.0,,,0.03,,,,,,,,,,,,,,,,,,
10/13/2023 19:22:04,1.17.0,Bandit,21.0,3.69,3.0,15.0,90.0,60.0,Pellet,Left,283.0,315.0,275.0,4.0,0.06,11897.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:22:57,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,284.0,315.0,275.0,5.0,,,0.42,,,,,,,,,,,,,,,,,,
10/13/2023 19:22:59,1.17.0,Bandit,21.0,3.68,2.0,15.0,90.0,60.0,Pellet,Left,284.0,315.0,276.0,5.0,0.06,55.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:23:19,1.17.0,Bandit,21.0,3.69,,15.0,90.0,60.0,Left,Left,285.0,315.0,276.0,6.0,,,0.31,,,,,,,,,,,,,,,,,,
10/13/2023 19:23:21,1.17.0,Bandit,21.0,3.68,2.0,15.0,90.0,60.0,Pellet,Left,285.0,315.0,277.0,6.0,0.30,22.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:23:39,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,286.0,315.0,277.0,7.0,,,0.16,,,,,,,,,,,,,,,,,,
10/13/2023 19:23:43,1.17.0,Bandit,21.0,3.68,3.0,15.0,90.0,60.0,Pellet,Left,286.0,315.0,278.0,7.0,0.06,22.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:24:08,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,287.0,315.0,278.0,8.0,,,0.04,,,,,,,,,,,,,,,,,,
10/13/2023 19:24:10,1.17.0,Bandit,21.0,3.69,1.0,15.0,90.0,60.0,Pellet,Left,287.0,315.0,279.0,8.0,0.06,27.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:24:32,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,288.0,315.0,279.0,9.0,,,0.19,,,,,,,,,,,,,,,,,,
10/13/2023 19:24:34,1.17.0,Bandit,21.0,3.68,1.0,15.0,90.0,60.0,Pellet,Left,288.0,315.0,280.0,9.0,0.06,24.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:24:56,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,289.0,315.0,280.0,10.0,,,0.12,,,,,,,,,,,,,,,,,,
10/13/2023 19:25:05,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,LeftinTimeOut,Left,289.0,315.0,280.0,10.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 19:25:14,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,290.0,315.0,280.0,10.0,,,0.42,,,,,,,,,,,,,,,,,,
10/13/2023 19:25:36,1.17.0,Bandit,21.0,3.69,2.0,15.0,90.0,60.0,Pellet,Left,290.0,315.0,281.0,10.0,18.52,62.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:25:57,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,291.0,315.0,281.0,11.0,,,0.14,,,,,,,,,,,,,,,,,,
10/13/2023 19:25:59,1.17.0,Bandit,21.0,3.68,1.0,15.0,90.0,60.0,Pellet,Left,291.0,315.0,282.0,11.0,0.06,23.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:26:23,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,292.0,315.0,282.0,12.0,,,0.03,,,,,,,,,,,,,,,,,,
10/13/2023 19:26:24,1.17.0,Bandit,21.0,3.68,1.0,15.0,90.0,60.0,Pellet,Left,292.0,315.0,283.0,12.0,0.06,25.0,,,,,,,,,,,,,,,,,,,
10/13/2023 19:26:46,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Left,Left,293.0,315.0,283.0,13.0,,,0.07,,,,,,,,,,,,,,,,,,
10/13/2023 19:26:48,1.17.0,Bandit,21.0,3.68,1.0,15.0,90.0,60.0,Pellet,Left,293.0,315.0,284.0,13.0,0.06,24.0,,,,,,,,,,,,,,,,,,,
10/13/2023 20:46:52,1.17.0,Bandit,21.0,3.69,,15.0,90.0,60.0,Left,Left,294.0,315.0,284.0,14.0,,,0.21,,,,,,,,,,,,,,,,,,
10/13/2023 20:47:10,1.17.0,Bandit,21.0,3.68,2.0,15.0,90.0,60.0,Pellet,Left,294.0,315.0,285.0,14.0,13.46,4822.0,,,,,,,,,,,,,,,,,,,
10/13/2023 20:47:35,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,295.0,315.0,285.0,0.0,,,0.17,,,,,,,,,,,,,,,,,,
10/13/2023 20:47:49,1.17.0,Bandit,21.0,3.68,2.0,15.0,65.0,35.0,Pellet,Left,295.0,315.0,286.0,0.0,10.57,39.0,,,,,,,,,,,,,,,,,,,
10/13/2023 20:48:12,1.17.0,Bandit,21.0,3.69,,15.0,65.0,35.0,Left,Left,296.0,315.0,286.0,1.0,,,0.11,,,,,,,,,,,,,,,,,,
10/13/2023 20:48:14,1.17.0,Bandit,21.0,3.67,1.0,15.0,65.0,35.0,Pellet,Left,296.0,315.0,287.0,1.0,0.06,25.0,,,,,,,,,,,,,,,,,,,
10/13/2023 21:25:19,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,297.0,315.0,287.0,2.0,,,0.08,,,,,,,,,,,,,,,,,,
10/13/2023 21:25:58,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Right,Left,297.0,316.0,287.0,2.0,,,0.28,,,,,,,,,,,,,,,,,,
10/13/2023 21:26:56,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Right,Left,297.0,317.0,287.0,2.0,,,0.04,,,,,,,,,,,,,,,,,,
10/13/2023 21:27:00,1.17.0,Bandit,21.0,3.67,2.0,15.0,65.0,35.0,Pellet,Left,297.0,317.0,288.0,2.0,0.06,2326.0,,,,,,,,,,,,,,,,,,,
10/13/2023 21:27:30,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Right,Left,297.0,318.0,288.0,3.0,,,0.03,,,,,,,,,,,,,,,,,,
10/13/2023 21:27:33,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,RightinTimeout,Left,297.0,318.0,288.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 21:27:38,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,LeftinTimeOut,Left,297.0,318.0,288.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 21:28:23,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,298.0,318.0,288.0,3.0,,,0.04,,,,,,,,,,,,,,,,,,
10/13/2023 21:28:31,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,LeftinTimeOut,Left,298.0,318.0,288.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 21:28:36,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,Left,Left,299.0,318.0,288.0,3.0,,,0.24,,,,,,,,,,,,,,,,,,
10/13/2023 21:28:40,1.17.0,Bandit,21.0,3.68,2.0,15.0,65.0,35.0,Pellet,Left,299.0,318.0,289.0,3.0,0.06,100.0,,,,,,,,,,,,,,,,,,,
10/13/2023 21:29:12,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,Left,Left,300.0,318.0,289.0,4.0,,,0.06,,,,,,,,,,,,,,,,,,
10/13/2023 21:31:08,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,301.0,318.0,289.0,4.0,,,0.21,,,,,,,,,,,,,,,,,,
10/13/2023 21:31:09,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,RightinTimeout,Left,301.0,318.0,289.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 21:35:28,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,302.0,318.0,289.0,4.0,,,0.1,,,,,,,,,,,,,,,,,,
10/13/2023 21:35:30,1.17.0,Bandit,21.0,3.68,1.0,15.0,65.0,35.0,Pellet,Left,302.0,318.0,290.0,4.0,0.36,410.0,,,,,,,,,,,,,,,,,,,
10/13/2023 21:35:48,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,303.0,318.0,290.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 21:35:52,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,RightinTimeout,Left,303.0,318.0,290.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 21:35:54,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,LeftinTimeOut,Left,303.0,318.0,290.0,5.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 21:37:09,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Right,Left,303.0,319.0,290.0,5.0,,,0.19,,,,,,,,,,,,,,,,,,
10/13/2023 21:40:59,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,304.0,319.0,290.0,5.0,,,0.06,,,,,,,,,,,,,,,,,,
10/13/2023 21:41:13,1.17.0,Bandit,21.0,3.68,2.0,15.0,65.0,35.0,Pellet,Left,304.0,319.0,291.0,5.0,10.25,343.0,,,,,,,,,,,,,,,,,,,
10/13/2023 21:41:32,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,305.0,319.0,291.0,6.0,,,0.21,,,,,,,,,,,,,,,,,,
10/13/2023 21:41:38,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,LeftinTimeOut,Left,305.0,319.0,291.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 21:49:28,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,306.0,319.0,291.0,6.0,,,0.23,,,,,,,,,,,,,,,,,,
10/13/2023 21:49:30,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,LeftinTimeOut,Left,306.0,319.0,291.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 22:10:36,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,307.0,319.0,291.0,6.0,,,0.03,,,,,,,,,,,,,,,,,,
10/13/2023 22:10:40,1.17.0,Bandit,21.0,3.67,2.0,15.0,65.0,35.0,Pellet,Left,307.0,319.0,292.0,6.0,0.06,1767.0,,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:20,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,Left,Left,308.0,319.0,292.0,7.0,,,0.02,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:23,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,LeftinTimeOut,Left,308.0,319.0,292.0,7.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:27,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,RightinTimeout,Left,308.0,319.0,292.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:27,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,RightinTimeout,Left,308.0,319.0,292.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:28,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,RightinTimeout,Left,308.0,319.0,292.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:29,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,RightinTimeout,Left,308.0,319.0,292.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:29,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,RightinTimeout,Left,308.0,319.0,292.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:29,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,RightinTimeout,Left,308.0,319.0,292.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:37,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,309.0,319.0,292.0,7.0,,,0.75,,,,,,,,,,,,,,,,,,
10/13/2023 22:11:41,1.17.0,Bandit,21.0,3.67,2.0,15.0,65.0,35.0,Pellet,Left,309.0,319.0,293.0,7.0,0.06,61.0,,,,,,,,,,,,,,,,,,,
10/13/2023 22:12:11,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,310.0,319.0,293.0,8.0,,,0.25,,,,,,,,,,,,,,,,,,
10/13/2023 22:12:25,1.17.0,Bandit,21.0,3.68,2.0,15.0,65.0,35.0,Pellet,Left,310.0,319.0,294.0,8.0,9.88,44.0,,,,,,,,,,,,,,,,,,,
10/13/2023 22:12:46,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,311.0,319.0,294.0,9.0,,,0.4,,,,,,,,,,,,,,,,,,
10/13/2023 22:12:50,1.17.0,Bandit,21.0,3.67,2.0,15.0,65.0,35.0,Pellet,Left,311.0,319.0,295.0,9.0,0.06,25.0,,,,,,,,,,,,,,,,,,,
10/13/2023 22:48:53,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,Left,Left,312.0,319.0,295.0,10.0,,,0.13,,,,,,,,,,,,,,,,,,
10/13/2023 22:48:55,1.17.0,Bandit,21.0,3.67,2.0,15.0,65.0,35.0,Pellet,Left,312.0,319.0,296.0,10.0,0.06,2165.0,,,,,,,,,,,,,,,,,,,
10/13/2023 22:49:21,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Right,Left,312.0,320.0,296.0,11.0,,,0.65,,,,,,,,,,,,,,,,,,
10/13/2023 22:49:40,1.17.0,Bandit,21.0,3.68,2.0,15.0,65.0,35.0,Pellet,Left,312.0,320.0,297.0,11.0,15.07,45.0,,,,,,,,,,,,,,,,,,,
10/13/2023 22:50:21,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,313.0,320.0,297.0,12.0,,,0.22,,,,,,,,,,,,,,,,,,
10/13/2023 22:50:24,1.17.0,Bandit,21.0,3.68,2.0,15.0,65.0,35.0,Pellet,Left,313.0,320.0,298.0,12.0,0.06,44.0,,,,,,,,,,,,,,,,,,,
10/13/2023 23:20:25,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,Left,Left,314.0,320.0,298.0,13.0,,,0.3,,,,,,,,,,,,,,,,,,
10/13/2023 23:20:30,1.17.0,Bandit,21.0,3.68,,15.0,65.0,35.0,LeftinTimeOut,Left,314.0,320.0,298.0,13.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 23:22:37,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,Right,Left,314.0,321.0,298.0,13.0,,,0.05,,,,,,,,,,,,,,,,,,
10/13/2023 23:22:52,1.17.0,Bandit,21.0,3.67,2.0,15.0,65.0,35.0,Pellet,Left,314.0,321.0,299.0,13.0,11.12,1948.0,,,,,,,,,,,,,,,,,,,
10/13/2023 23:23:33,1.17.0,Bandit,21.0,3.67,,15.0,65.0,35.0,Right,Left,314.0,322.0,299.0,14.0,,,0.36,,,,,,,,,,,,,,,,,,
10/13/2023 23:23:37,1.17.0,Bandit,21.0,3.67,2.0,15.0,65.0,35.0,Pellet,Left,314.0,322.0,300.0,14.0,0.24,45.0,,,,,,,,,,,,,,,,,,,
10/13/2023 23:23:56,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Right,Left,314.0,323.0,300.0,0.0,,,0.19,,,,,,,,,,,,,,,,,,
10/13/2023 23:23:58,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,RightDuringDispense,Left,314.0,323.0,300.0,0.0,,,0.01,,,,,,,,,,,,,,,,,,
10/13/2023 23:24:15,1.17.0,Bandit,21.0,3.67,3.0,15.0,90.0,60.0,Pellet,Left,314.0,323.0,301.0,0.0,11.86,38.0,,,,,,,,,,,,,,,,,,,
10/13/2023 23:26:38,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Right,Left,314.0,324.0,301.0,1.0,,,0.06,,,,,,,,,,,,,,,,,,
10/13/2023 23:26:40,1.17.0,Bandit,21.0,3.68,1.0,15.0,90.0,60.0,Pellet,Left,314.0,324.0,302.0,1.0,0.06,145.0,,,,,,,,,,,,,,,,,,,
10/13/2023 23:29:09,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Right,Left,314.0,325.0,302.0,2.0,,,0.25,,,,,,,,,,,,,,,,,,
10/13/2023 23:29:11,1.17.0,Bandit,21.0,3.68,2.0,15.0,90.0,60.0,Pellet,Left,314.0,325.0,303.0,2.0,0.12,151.0,,,,,,,,,,,,,,,,,,,
10/13/2023 23:33:10,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Left,Left,315.0,325.0,303.0,3.0,,,0.31,,,,,,,,,,,,,,,,,,
10/13/2023 23:37:35,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Left,Left,316.0,325.0,303.0,3.0,,,0.1,,,,,,,,,,,,,,,,,,
10/13/2023 23:37:39,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,LeftinTimeOut,Left,316.0,325.0,303.0,3.0,,,,,,,,,,,,,,,,,,,,,
10/13/2023 23:41:02,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Right,Left,316.0,326.0,303.0,3.0,,,0.02,,,,,,,,,,,,,,,,,,
10/13/2023 23:41:04,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,316.0,326.0,304.0,3.0,0.06,713.0,,,,,,,,,,,,,,,,,,,
10/13/2023 23:41:23,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Right,Left,316.0,327.0,304.0,4.0,,,0.1,,,,,,,,,,,,,,,,,,
10/13/2023 23:41:25,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,316.0,327.0,305.0,4.0,0.06,21.0,,,,,,,,,,,,,,,,,,,
10/14/2023 0:27:47,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Left,Left,317.0,327.0,305.0,5.0,,,0.28,,,,,,,,,,,,,,,,,,
10/14/2023 0:27:49,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,317.0,327.0,306.0,5.0,0.06,2784.0,,,,,,,,,,,,,,,,,,,
10/14/2023 0:28:15,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Right,Left,317.0,328.0,306.0,6.0,,,0.28,,,,,,,,,,,,,,,,,,
10/14/2023 0:28:30,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,317.0,328.0,307.0,6.0,11.00,41.0,,,,,,,,,,,,,,,,,,,
10/14/2023 0:28:56,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Right,Left,317.0,329.0,307.0,7.0,,,0.23,,,,,,,,,,,,,,,,,,
10/14/2023 0:29:08,1.17.0,Bandit,21.0,3.68,2.0,15.0,90.0,60.0,Pellet,Left,317.0,329.0,308.0,7.0,8.59,38.0,,,,,,,,,,,,,,,,,,,
10/14/2023 0:29:27,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Right,Left,317.0,330.0,308.0,8.0,,,0.07,,,,,,,,,,,,,,,,,,
10/14/2023 0:29:31,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,317.0,330.0,309.0,8.0,0.06,23.0,,,,,,,,,,,,,,,,,,,
10/14/2023 0:30:15,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Left,Left,318.0,330.0,309.0,9.0,,,0.05,,,,,,,,,,,,,,,,,,
10/14/2023 0:30:19,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,318.0,330.0,310.0,9.0,0.06,48.0,,,,,,,,,,,,,,,,,,,
10/14/2023 0:54:31,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Left,Left,319.0,330.0,310.0,10.0,,,0.2,,,,,,,,,,,,,,,,,,
10/14/2023 0:54:33,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,319.0,330.0,311.0,10.0,0.06,1454.0,,,,,,,,,,,,,,,,,,,
10/14/2023 0:58:48,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Left,Left,320.0,330.0,311.0,11.0,,,0.06,,,,,,,,,,,,,,,,,,
10/14/2023 0:58:50,1.17.0,Bandit,21.0,3.67,1.0,15.0,90.0,60.0,Pellet,Left,320.0,330.0,312.0,11.0,0.79,257.0,,,,,,,,,,,,,,,,,,,
10/14/2023 1:01:32,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Left,Left,321.0,330.0,312.0,12.0,,,0.02,,,,,,,,,,,,,,,,,,
10/14/2023 1:01:34,1.17.0,Bandit,21.0,3.67,1.0,15.0,90.0,60.0,Pellet,Left,321.0,330.0,313.0,12.0,0.06,163.0,,,,,,,,,,,,,,,,,,,
10/14/2023 1:09:30,1.17.0,Bandit,21.0,3.67,,15.0,90.0,60.0,Right,Left,321.0,331.0,313.0,13.0,,,0.49,,,,,,,,,,,,,,,,,,
10/14/2023 1:09:33,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,321.0,331.0,314.0,13.0,0.06,480.0,,,,,,,,,,,,,,,,,,,
10/14/2023 1:09:55,1.17.0,Bandit,21.0,3.68,,15.0,90.0,60.0,Right,Left,321.0,332.0,314.0,14.0,,,0.17,,,,,,,,,,,,,,,,,,
10/14/2023 1:10:07,1.17.0,Bandit,21.0,3.67,2.0,15.0,90.0,60.0,Pellet,Left,321.0,332.0,315.0,14.0,8.71,34.0,,,,,,,,,,,,,,,,,,,
10/14/2023 2:26:34,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,322.0,332.0,315.0,0.0,,,0.08,,,,,,,,,,,,,,,,,,
10/14/2023 2:26:36,1.17.0,Bandit,21.0,3.67,1.0,15.0,60.0,90.0,Pellet,Right,322.0,332.0,316.0,0.0,0.30,4589.0,,,,,,,,,,,,,,,,,,,
10/14/2023 2:27:01,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,323.0,332.0,316.0,1.0,,,0.11,,,,,,,,,,,,,,,,,,
10/14/2023 2:27:03,1.17.0,Bandit,21.0,3.67,1.0,15.0,60.0,90.0,Pellet,Right,323.0,332.0,317.0,1.0,0.06,27.0,,,,,,,,,,,,,,,,,,,
10/14/2023 2:27:33,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,324.0,332.0,317.0,2.0,,,0.03,,,,,,,,,,,,,,,,,,
10/14/2023 2:27:37,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,LeftinTimeOut,Right,324.0,332.0,317.0,2.0,,,,,,,,,,,,,,,,,,,,,
10/14/2023 2:31:35,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,325.0,332.0,317.0,2.0,,,0.08,,,,,,,,,,,,,,,,,,
10/14/2023 2:31:36,1.17.0,Bandit,21.0,3.67,1.0,15.0,60.0,90.0,Pellet,Right,325.0,332.0,318.0,2.0,0.06,273.0,,,,,,,,,,,,,,,,,,,
10/14/2023 2:46:16,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,326.0,332.0,318.0,3.0,,,0.08,,,,,,,,,,,,,,,,,,
10/14/2023 2:46:19,1.17.0,Bandit,21.0,3.67,2.0,15.0,60.0,90.0,Pellet,Right,326.0,332.0,319.0,3.0,0.24,882.0,,,,,,,,,,,,,,,,,,,
10/14/2023 3:00:02,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,327.0,332.0,319.0,4.0,,,0.04,,,,,,,,,,,,,,,,,,
10/14/2023 3:02:07,1.17.0,Bandit,21.0,3.66,,15.0,60.0,90.0,Left,Right,328.0,332.0,319.0,4.0,,,0.1,,,,,,,,,,,,,,,,,,
10/14/2023 3:02:09,1.17.0,Bandit,21.0,3.67,2.0,15.0,60.0,90.0,Pellet,Right,328.0,332.0,320.0,4.0,0.06,951.0,,,,,,,,,,,,,,,,,,,
10/14/2023 3:02:37,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,329.0,332.0,320.0,5.0,,,0.07,,,,,,,,,,,,,,,,,,
10/14/2023 3:02:42,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,RightinTimeout,Right,329.0,332.0,320.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/14/2023 3:02:43,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,RightinTimeout,Right,329.0,332.0,320.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/14/2023 3:02:44,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,RightinTimeout,Right,329.0,332.0,320.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,
10/14/2023 4:32:20,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,330.0,332.0,320.0,5.0,,,0.02,,,,,,,,,,,,,,,,,,
10/14/2023 4:32:22,1.17.0,Bandit,21.0,3.67,1.0,15.0,60.0,90.0,Pellet,Right,330.0,332.0,321.0,5.0,0.36,5413.0,,,,,,,,,,,,,,,,,,,
10/14/2023 4:33:07,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,Left,Right,331.0,332.0,321.0,6.0,,,0.42,,,,,,,,,,,,,,,,,,
10/14/2023 4:33:11,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,LeftinTimeOut,Right,331.0,332.0,321.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/14/2023 4:33:13,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,LeftinTimeOut,Right,331.0,332.0,321.0,6.0,,,,,,,,,,,,,,,,,,,,,
10/14/2023 4:33:15,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,RightinTimeout,Right,331.0,332.0,321.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
10/14/2023 4:33:16,1.17.0,Bandit,21.0,3.67,,15.0,60.0,90.0,RightinTimeout,Right,331.0,332.0,321.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,
